application_key,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar40,mvar41,mvar42,mvar43,mvar44,mvar45,mvar46,mvar47,default_ind
237816,1765,1.0009,7.222,0,0,0,7896,3964,44793,29785,650,5248,8627,72343,87795,0,0,0,3,3,82.56,1996.49,2742.17,23.63,1412,4198,3468,30,5384,2890,missing,743,2.5833,0,0,11,10,13,0,missing,missing,0.10526,22,0.81302,0,0,C,0
237817,na,3.9643,6.106,0,0,missing,missing,missing,666,17,4384,280,22,72343,missing,na,na,na,1,1,94.33,N/A,N/A,42.11,91,122,122,30,2342,missing,missing,6,2.1667,1,1,3,0,3,na,missing,missing,0.83333,1,N/A,na,na,C,1
237818,1762,0.4222,7.966,0,0,690,28528,1412,53731,36000,missing,78,0,99100,327030,0,0,0,0,0,5,359.09,359.09,0.57,3036,5262,5262,122,6965,4775,missing,1497,8.5833,1,0,4,12,4,0,missing,59.842,0.32353,6,0.88988,0,0,L,0
237819,1739,1.6219,0,0,0,181,1189,1189,17838,2329,missing,6293,9293,29730,missing,0,0,0,3,3,84.67,7298.85,6974.63,72.99,487,2342,578,30386,2890,missing,missing,112,4.5,0,0,5,2,6,0,missing,missing,0,7,0.30805,na,na,L,0
237820,1790,1.9518,0,0,0,156,20811,20811,5005,24014,missing,3288,865,99100,missing,0,0,0,1,1,50.66,1016.79,1016.79,55.51,297,852,852,30386,852,missing,missing,39,0.0833,0,0,2,0,4,0,missing,missing,0,2,0.66606,na,na,L,0
237821,1562,3.0954,23.258,3.623,19.099,missing,589,missing,missing,589,2636,missing,missing,29730,missing,na,na,na,0,0,N/A,N/A,N/A,N/A,missing,missing,missing,30,3011,1430,3011,missing,0.1667,1,na,8,na,5,1,missing,97.682,0.9,0,1,na,0,C,1
237822,1735,0.1065,0.268,0,0,29,29,29,1288,29,missing,269,735,89190,missing,0,0,0,1,1,90.33,N/A,N/A,90.33,1278,1278,1278,213,1338,1065,274,42,3.6667,0,na,5,0,4,0,100,missing,0.14286,7,0.44543,na,0,L,0
237823,1699,0.9822,6.054,0.837,0,106,16282,106,1833,21122,10481,2001,3854,72343,173512,0,0,0,0,0,94.65,N/A,N/A,14.82,2920,1947,missing,0,3528,243,missing,192,0.0833,0,na,6,2,4,0,missing,88.589,0.5,4,0.36508,na,0,C,0
237824,1819,2.1981,0,0,0,87,20168,18334,323021,79366,missing,54658,2474,99100,1189200,0,0,0,3,3,68.14,5697.87,5697.87,39.66,3391,7422,7422,2281,9186,3407,missing,2563,9.4167,0,0,8,21,5,0,missing,68.017,0,14,0.797,0,0,C,0
237825,1786,0.6856,0,0,0,61,2454,2454,8027,1350,missing,2836,16206,44595,missing,0,0,0,1,1,53,N/A,N/A,10.19,3579,6540,6540,882,6540,2646,missing,1059,5.6667,0,na,1,8,0,0,missing,missing,0.09091,5,0.84696,na,0,C,1
237826,1604,0.3939,8.448,0,0,missing,10119,missing,20940,13191,2256,0,missing,34685,missing,na,na,na,0,0,N/A,N/A,N/A,N/A,6030,missing,missing,91,9003,missing,missing,793,17.4167,1,na,7,4,4,2,missing,missing,0.83333,0,0.61559,2,0,C,0
237827,1872,0.1268,0,0,0,2973,5620,4946,79032,22422,missing,6833,10675,41226,missing,0,0,0,0,0,57.52,167.9,N/A,24.07,1886,4137,4137,30386,5931,missing,4897,806,0.5,0,0,3,11,5,0,missing,missing,0,11,0.87206,0,0,C,0
237828,1669,0,5.485,2.928,0,missing,6454,missing,missing,6454,15,missing,41,545050,missing,na,na,na,0,0,N/A,N/A,N/A,N/A,1369,1612,1612,243,2768,missing,missing,45,1.1667,0,na,4,0,4,0,missing,missing,0.6,1,1,na,0,C,1
237829,1841,0.3914,0,0,0,693,10572,8874,50838,43314,missing,15598,23920,99100,180269,0,0,0,2,2,49.81,0,0,44.21,2030,4532,4532,30386,4532,852,missing,534,0.25,0,0,6,6,1,0,missing,61.073,0,9,0.78852,0,0,C,0
237830,1778,0.1444,0,0,0,485,496,496,1140,980,missing,160,3488,178380,missing,0,0,0,0,0,24.77,2476.92,N/A,14,1369,2312,2312,943,4106,missing,4106,90,0.25,0,0,1,1,1,0,missing,missing,0.2,2,1,na,na,C,0
237831,1729,0.1268,0,0,0,1190,8739,1982,13279,16859,426,6019,172,109010,missing,0,0,0,0,0,70.48,5705.71,7048.24,54.92,517,1521,1521,30386,7817,1278,7817,119,3.25,1,0,5,1,6,1,21.949,79.028,0.07692,8,0.78847,na,0,C,0
237832,1761,N/A,0,0,0,1,1,1,496,1,48,495,575,41622,missing,0,0,0,1,1,99.8,9980,9980,99.8,213,213,213,30386,639,missing,missing,7,4.6667,0,0,2,0,2,0,missing,missing,1,1,1,na,na,C,1
237833,1821,N/A,0,0,0,806,62413,5062,165026,111757,missing,143633,missing,39640,292345,0,0,0,8,9,82.9,N/A,N/A,82.15,8047,13809,13809,30386,13809,missing,missing,3703,32.5,0,na,16,14,1,0,missing,missing,0,17,0.37948,0,0,C,0
237834,1869,0.2751,0,0,0,910,57410,13566,69568,92977,missing,10914,missing,34685,missing,0,0,0,2,2,79.7,4698.29,8164,35.07,2877,7057,5475,30386,11650,missing,6023,1135,25.25,0,0,7,8,7,0,missing,missing,0,12,0.57657,na,0,L,0
237835,1917,0.0951,0,0,0,2378,258073,15856,91469,411260,missing,9300,128522,247750,103439,0,0,0,0,1,34.76,0,N/A,18.08,1653,3315,3315,30386,7787,2798,missing,761,16.3333,0,0,9,10,4,0,missing,40.305,0,13,0.32282,0,0,L,0
237836,1903,N/A,0,0,0,4956,12935,12935,63851,34343,missing,2553,19556,74325,206666,0,0,0,0,0,12.99,0,N/A,6.92,2817,14205,10494,30386,14205,4654,missing,463,29.5833,0,0,6,4,1,0,missing,missing,0,8,0.75621,na,0,L,0
237837,na,0,0.333,0,0,missing,missing,missing,missing,0,362,missing,missing,54505,missing,na,na,na,0,0,N/A,N/A,N/A,N/A,missing,missing,missing,61,578,missing,missing,missing,1.3333,0,na,2,na,2,na,missing,missing,2,0,N/A,na,na,L,0
237838,1788,1.0133,0,0,0,13,3730,3730,48434,19123,missing,16145,6058,49550,328021,0,0,0,5,5,72.16,6426.17,4225.33,39.94,1258,3042,2768,30386,3285,2555,missing,455,5.1667,0,0,9,4,15,0,missing,missing,0,26,0.86466,0,0,L,1
237839,1597,0.291,4.129,0,0,97,97,97,591,0,1926,200,0,178380,missing,0,0,0,0,0,67.33,6733.33,6733.33,N/A,555,3589,1125,30,6023,missing,4563,73,1.4167,0,0,na,0,2,0,missing,missing,0.88235,1,1,0,na,L,0
237840,1899,0.0401,0,0,0,1909,13973,13973,85336,59407,missing,1441,35644,59460,872080,0,0,0,0,0,4.47,0,0,2.37,2237,5536,5536,30386,5536,2494,missing,1103,17.5,0,na,4,9,1,0,missing,missing,0,9,0.58253,na,0,L,0
237841,1893,0.1901,0,0,0,4613,158120,11962,50268,282429,missing,3245,124313,44595,401355,0,0,0,0,0,16.37,246.43,246.43,14.55,1850,5992,5992,30386,6175,missing,missing,730,4,0,0,4,7,3,0,missing,missing,0,6,0.7763,0,na,L,0
237842,1820,0.0346,0,0,0,19547,19547,19547,87803,36383,missing,1493,17346,51532,29730,0,0,0,0,0,6.07,N/A,N/A,4.19,3326,9277,9277,1460,11832,304,missing,984,4.25,0,0,2,5,4,0,missing,80.553,0.05263,8,0.91199,na,0,L,0
237843,1928,0.0618,0,0,0,18845,37584,18845,60055,132116,missing,2957,50948,44595,661988,0,0,0,0,0,13.56,0,0,12.41,2046,1521,1521,30386,7756,3985,missing,269,16.5833,0,na,6,2,2,0,missing,missing,0,11,0.37408,0,0,L,0
237844,1827,0.1268,0.578,0,0,1365,9651,1365,7135,16093,missing,1886,5871,69370,23536,0,0,0,0,0,56.97,4228.89,5696.88,42.29,335,730,91,30,4319,4319,missing,22,12.5,0,0,5,1,7,0,missing,missing,0.125,5,0.81204,0,0,C,0
237845,1752,0.0545,0,0,0,3469,21217,3469,9370,37169,401,0,0,89190,267570,0,0,0,0,0,N/A,N/A,N/A,0,768,973,973,1125,5323,3468,4684,101,9.4167,0,na,4,3,1,0,90.259,33.275,0.23077,3,0.91619,na,0,C,0
237846,1713,1.6923,7.158,0,0,313,1023,1023,2527,1113,3702,2373,8105,49550,missing,0,0,0,1,1,57.98,5596.08,3544,55.96,578,395,395,30,3833,missing,missing,95,3.1667,0,0,10,1,9,0,missing,missing,0.81818,3,0.41086,na,na,C,0
237847,1845,0,0.285,0,0,1015,37517,9321,38500,102848,missing,6769,74400,17343,missing,0,0,0,0,1,27.32,1070,N/A,27.32,2060,2585,2585,274,4897,2707,missing,474,12.75,0,1,7,5,1,0,missing,missing,0,6,0.45824,0,0,C,0
237848,1724,0.1001,0,0,0,3794,4418,3794,missing,3794,352,5663,missing,69370,missing,0,0,0,0,0,4.3,430,430,N/A,61,61,61,122,3528,missing,missing,2,6.25,0,0,1,0,2,0,missing,missing,1,0,0.9699,na,na,C,0
237849,1796,N/A,0,0,0,1597,1597,1597,11412,9578,missing,4048,1399,13379,missing,0,0,0,0,0,44.89,N/A,N/A,44.89,1924,3468,3468,1278,4867,missing,4867,253,4.5,0,na,12,3,0,0,135.732,missing,0.63158,12,0.23222,na,0,C,0
237850,1562,0.3876,10.153,0,0,missing,missing,missing,441,0,4051,441,196,17343,missing,na,na,na,1,1,N/A,N/A,N/A,148.33,missing,335,missing,30,9764,missing,missing,missing,0.0833,1,na,7,na,5,0,missing,missing,1,0,0.62736,na,na,C,1
237851,1733,0.0351,0,0,0,missing,4386,missing,missing,4386,missing,missing,missing,49550,643875,na,na,na,0,0,N/A,N/A,N/A,N/A,missing,missing,missing,30,3285,missing,missing,missing,19.3333,1,na,1,na,1,1,missing,missing,0,1,1,na,0,C,1
237852,1893,0,0,0,0,730,54254,10262,84681,80755,missing,11157,50498,743250,292150,0,0,0,0,0,50.37,N/A,N/A,50.37,2871,8517,8517,30386,8608,1156,missing,944,6.75,0,0,5,8,6,0,missing,82.784,0,9,0.69546,0,0,C,0
237853,1634,0.2773,12.855,0,0,missing,198,missing,248,198,1623,missing,0,13379,missing,na,na,0,0,0,N/A,2000,N/A,N/A,1541,3103,3103,30,3103,missing,missing,152,0.4167,0,na,4,3,3,0,missing,missing,0.71429,1,1,na,na,C,0
237854,1564,0.0534,0,0,0,missing,missing,missing,missing,0,1321,missing,missing,89190,missing,na,na,na,0,0,N/A,N/A,N/A,N/A,missing,missing,missing,30,669,missing,missing,missing,1,0,na,4,na,4,na,missing,missing,1.25,0,N/A,na,na,C,1
237855,1867,0.3243,0,0,0,5610,25766,25766,128285,75039,missing,10914,128742,148650,78200,0,0,0,0,2,18.05,9115.29,3710,18.05,5462,8091,6722,30386,12015,missing,missing,1257,8.5833,0,0,5,6,3,0,missing,missing,0,8,0.85672,0,0,C,0
237856,1779,0.0191,0.218,0,0,991,12377,4160,8820,22888,2606,795,83854,29730,69015,0,0,0,0,0,16.04,N/A,N/A,12.53,934,2585,2585,487,2585,2251,missing,215,0.8333,0,na,5,1,3,0,missing,61.761,0.16667,6,0.63459,0,0,C,1
237857,1800,0.2189,1.13,0,0,297,66111,11323,35660,90771,missing,8727,18701,69370,436040,0,0,0,2,2,42.03,6936.84,N/A,37.55,2271,4593,4593,91,5718,1095,missing,672,9.9167,3,1,6,7,5,0,missing,92.497,0,10,0.90411,0,0,C,0
237858,1587,1.2851,8.427,0,0,missing,0,missing,7507,0,456,missing,missing,69370,421175,na,na,na,0,0,N/A,N/A,N/A,N/A,3513,missing,missing,0,6935,3498,missing,231,19.1667,0,na,4,2,3,0,missing,missing,0.75,0,1,1,0,C,0
237859,1738,0.0801,0.233,0,0,496,9811,9811,28442,11297,missing,0,0,49550,131925,0,0,0,0,0,N/A,0,0,0,2892,6479,6479,426,6479,missing,missing,1046,18.4167,0,0,na,9,1,0,missing,missing,0.45455,2,N/A,0,na,C,0
237860,1717,0.3234,0,0,0,13,3469,3469,23370,11201,missing,14607,6378,69370,218020,0,1,1,7,7,83.16,3372,2960,61.28,1379,3315,2859,1369,3315,missing,missing,272,2.0833,0,0,13,3,3,0,missing,missing,0.11111,16,0.19755,na,na,C,0
237861,1704,N/A,0,0,0,missing,0,missing,793,0,missing,missing,missing,148650,381535,na,na,na,0,0,N/A,N/A,N/A,N/A,1293,missing,missing,821,2494,missing,517,170,3.6667,0,na,4,4,4,0,100,missing,0.5,4,0.35914,0,0,C,0
237862,1840,0.4767,0.752,0,0,1784,16369,13408,57706,79772,missing,18161,23865,89190,292345,0,0,0,0,0,58.34,914.44,2057.5,33.96,2521,5140,5140,61,8943,913,missing,663,6.5,2,na,7,5,5,0,missing,53.332,0,13,0.86515,0,0,C,0
237863,1916,0.4708,0,0,0,496,143661,9415,50912,345918,missing,1916,724278,0,543063,0,0,0,0,0,19.33,0,0,6.46,4573,12562,12562,30386,12562,missing,missing,1353,14.1667,0,0,5,6,2,0,missing,missing,0,18,0.33724,0,na,L,0
237864,1733,0.2379,4.243,0,0,233,32543,1109,5946,52504,382,2006,683,322075,275534,0,0,0,0,0,59.92,3143.24,4391.21,9.36,1085,1734,1734,30,4502,243,missing,214,6.25,0,0,5,3,10,0,missing,93.326,0.2,9,0.63388,0,0,L,0
237865,1807,0.55,0,0,0,0,13699,13699,47073,25095,missing,1464,6336,39640,missing,0,0,0,1,1,9.65,371.48,371.48,5.51,772,2920,2920,30386,2920,missing,missing,203,0.8333,0,0,2,2,7,0,missing,missing,0,9,0.66148,na,na,C,0
237866,1738,0.4618,8.814,0,1.48,38,26734,230,4407,27678,missing,2403,3312,101082,316569,0,0,0,3,4,78.73,6745.83,N/A,72.39,2423,4228,4228,122,7908,missing,5688,478,21.3333,0,0,10,4,4,0,150.189,missing,0.38095,7,0.78874,0,na,L,0
237867,1860,0.0768,0.225,0,0,37,160405,11694,39651,191406,missing,3723,34987,178380,missing,0,0,0,1,1,42.8,N/A,N/A,10.09,3080,4958,4958,456,4958,1278,missing,1215,13.5833,0,na,5,12,1,0,missing,missing,0,12,0.54079,0,0,C,0
237868,1802,0.7137,0.318,0,0,831,48960,8919,153606,204502,missing,32324,25225,74325,missing,0,0,0,2,2,59.25,0,0,39.9,2188,4745,4745,213,4988,4380,missing,1439,1.5,0,na,11,15,4,0,missing,37.373,0,20,0.7295,0,0,C,0
237869,1615,0.7568,28.084,0,0,missing,missing,missing,missing,0,1850,missing,0,69370,43097,na,na,na,0,0,N/A,N/A,N/A,N/A,missing,3437,missing,30,4684,3650,missing,missing,3,0,na,5,na,1,na,missing,missing,0.6087,0,N/A,0,0,C,0
237870,1668,0.703,2.602,0,0,14,1412,1412,19591,3467,missing,11849,5531,59460,missing,0,0,0,4,4,87.11,723.04,723.04,77.26,1251,3376,3376,30,3376,missing,missing,329,2.9167,0,0,9,2,3,0,missing,missing,0.07692,11,0.4208,na,0,C,0
237871,1918,0.2601,0,0,0,5340,35835,22611,76430,93496,missing,4455,7711,123875,missing,0,0,0,0,1,13.75,0,0,12.42,3124,7604,7604,30386,9399,missing,missing,719,13.0833,0,0,5,6,3,0,missing,missing,0,10,0.76416,0,0,C,0
237872,1819,0.563,0,0,0,1553,17836,4460,66447,31344,missing,24213,9950,118920,missing,0,0,0,1,1,93.97,889.78,0,67.87,1906,4897,4897,30386,4897,3376,missing,376,0.5833,0,na,3,4,5,0,missing,missing,0,9,0.88728,0,0,L,0
237873,1813,0.1951,0,0,0,0,17024,17024,48564,30262,missing,17526,23224,92163,254828,0,0,0,1,1,39.04,10000,N/A,41.17,1690,1977,1977,2373,6175,2190,missing,611,2.1667,0,0,3,6,3,0,missing,62.893,0,8,0.54704,na,0,L,0
237874,1918,0,0,0,0,2478,18334,18334,67190,50605,missing,647,25622,59460,231339,0,0,0,0,0,5.02,0,N/A,1.65,2890,5019,5019,30386,7118,6083,missing,665,12.5,0,na,2,6,1,0,missing,missing,0,9,0.89948,0,0,L,0
237875,1931,N/A,0,0,0,1983,85544,18988,41777,112944,missing,943,9056,69370,missing,0,0,0,0,0,4.2,N/A,N/A,3.33,2096,5049,4715,30386,5901,61,missing,827,13.3333,0,na,3,9,1,0,missing,100,0,9,0.53397,0,0,L,0
237876,1880,0,0.445,0,0,6029,625315,42811,122488,876863,missing,13940,141161,247750,1010820,0,0,0,0,1,25.57,N/A,N/A,0,3830,7270,7270,426,9429,missing,missing,1385,8.5833,0,na,7,9,2,0,missing,missing,0,10,0.26804,0,0,L,0
237877,1897,N/A,0,0,0,3964,25568,25568,70361,51163,missing,11486,39908,39640,261821,0,0,0,0,0,71.68,840.52,0,18.18,3977,9946,9946,30386,9946,missing,missing,1046,22.0833,0,0,3,6,3,0,missing,missing,0,7,0.89681,0,na,L,0
237878,1768,0.1268,0.272,0,0,3693,7476,3693,13012,13523,missing,439,0,53514,142803,0,0,0,0,0,6.83,738.33,682.5,7.87,1784,1551,61,304,7270,missing,missing,528,14.1667,0,0,2,8,4,0,missing,missing,0.0625,2,0.88059,0,0,L,0
237879,1905,0.0733,0,0,0,496,14314,14314,221687,109508,missing,6506,18159,198200,169002,0,0,0,0,1,19.42,1653.68,0,8.07,2845,10372,10372,30386,10372,missing,missing,2244,18.3333,0,0,6,19,2,0,missing,missing,0,19,0.7221,0,0,L,0
237880,1809,0.2832,0,0,0,4162,13077,7430,46860,55910,missing,2779,5831,99100,101491,0,0,0,0,0,19.33,1933.1,1600,9.05,1136,3376,3376,1703,7665,2251,missing,411,4.4167,0,0,7,7,3,0,missing,58.385,0.03571,13,0.46662,0,0,L,0
237881,1909,0,0,0,0,2649,43334,2649,18061,63977,missing,1315,27847,39640,77298,0,0,0,0,0,33.18,N/A,N/A,33.18,3549,1217,1217,30386,8973,missing,missing,350,22.4167,0,na,3,2,0,0,missing,missing,0,3,0.90577,0,na,L,0
237882,1793,0.0251,0,0,0,2478,5946,5946,63920,14370,missing,0,0,148650,455187,0,0,0,0,0,N/A,0,0,0,1372,4410,4410,913,5566,missing,missing,406,24.9167,0,0,na,5,2,0,missing,missing,0.05882,5,N/A,0,0,L,0
237883,1798,0,0.816,0,0,2478,11426,11426,16847,21552,missing,1060,403,44595,329867,0,0,0,0,0,8.49,0,N/A,0,2403,5992,5536,274,5992,missing,missing,632,2.3333,0,0,1,5,1,0,missing,missing,0.09091,5,0.99498,0,0,L,0
237884,1908,0.2668,0,0,0,3221,18334,18334,83328,67124,missing,7275,6670,29730,missing,0,0,0,0,0,48.42,53.98,53.98,12.55,3579,7057,7057,30386,11802,missing,missing,3294,2.4167,0,0,3,21,4,0,missing,missing,0,8,0.94386,0,na,L,0
237885,1904,0.4201,0,0,0,11397,19149,18823,31910,65309,missing,10907,138728,99100,missing,0,0,0,0,0,36.69,N/A,N/A,35.37,4605,5262,5262,30386,7726,missing,missing,757,6.75,0,na,4,5,3,0,missing,missing,0,8,0.41388,na,0,L,0
237886,1822,0.0728,0,0,0,395,486,486,3201,881,missing,606,649,49550,missing,0,0,0,0,0,40.73,4073.33,4073.33,40.73,203,243,243,30386,10372,missing,missing,20,19.5,0,0,2,0,4,0,missing,missing,0,3,0.8347,na,0,L,0
237887,1851,0.5473,0,0,0,1182,10540,4056,24173,26565,missing,6482,7908,0,missing,0,0,0,0,0,35.55,3130,500,38.05,1223,2403,2281,30386,5323,missing,2829,362,0.3333,0,0,10,4,3,0,71.003,missing,0,15,0.22635,na,0,L,0
237888,1875,0.123,0,0,0,297,19893,19820,79478,64061,missing,478,5022,247750,1164459,0,0,0,0,0,4.82,0,0,1.49,5055,11406,11406,913,11771,missing,missing,1662,9.1667,0,0,3,9,2,0,missing,missing,0,8,0.95208,0,0,L,0
237889,1900,0.3801,0,0,0,7288,28555,28555,104818,104993,missing,14257,97293,71352,missing,0,0,0,0,0,24.76,0,0,15.34,3559,7239,7239,30386,7239,4867,missing,702,0.6667,0,0,4,4,3,0,missing,37.803,0,8,0.44796,na,0,L,0
237890,1788,0.1734,0.509,0,0,1487,36142,3772,24046,47693,missing,390,missing,0,missing,0,0,0,0,0,9.38,0,0,0,2046,3772,1095,152,7026,missing,missing,269,0.5833,1,na,2,3,4,0,missing,missing,0.05556,5,0.89278,0,0,L,0
237891,1850,0.0234,0,0,0,6337,12438,6337,14469,18775,missing,1591,15843,66397,374024,0,0,0,0,0,20.06,2006.25,2006.25,20.06,1108,335,335,30386,5475,missing,missing,255,2.25,0,0,2,4,1,0,missing,missing,0,2,0.99372,0,na,L,0
237892,1749,0.9718,0,0,0,13,6493,937,5054,16216,missing,3185,2160,59460,missing,0,0,0,4,4,61.03,5626.67,4390.48,63.02,913,1703,1703,1186,3224,1612,missing,120,11.25,0,0,9,0,5,0,missing,66.383,0.38889,10,0.56924,na,0,L,0
237893,1870,0.1677,0,0,0,1487,14865,14865,29433,27488,missing,4572,22680,99100,240591,0,0,0,0,0,30.76,3076,3076,0,2296,4015,4015,30386,6540,2890,missing,453,1.1667,0,0,1,3,2,0,missing,missing,0,5,0.74629,na,0,L,0
237894,1762,N/A,0,0,0,5957,13164,13164,2279,9643,missing,2681,22598,128830,253288,0,0,0,0,0,12.3,N/A,N/A,N/A,3705,missing,missing,30386,8121,2920,missing,609,10.25,0,na,1,5,0,0,missing,missing,0.11111,1,0.98522,0,0,L,0
237895,1861,0.0383,0,0,0,991,3568,991,68082,4559,missing,0,0,89190,missing,0,0,0,0,0,N/A,0,0,0,2616,821,335,30386,9095,missing,missing,430,16.3333,0,0,na,4,1,0,missing,missing,0,2,N/A,na,na,L,0
237896,1896,0,0,0,0,7127,58469,28839,142407,184042,missing,11632,105854,237840,631705,0,0,0,0,0,11.95,1685.43,N/A,9.91,2529,6874,6874,30386,6874,3103,4380,582,5.0833,0,0,5,3,1,0,missing,missing,0,8,0.97128,0,0,L,0
237897,1772,2.4901,0,0,0,64,2712,2712,4261,5387,missing,1173,2997,74325,58381,0,0,0,1,1,27.54,2041.38,1883.02,27.54,284,395,395,30386,3620,missing,3620,28,2.1667,0,0,8,0,5,0,100.661,missing,0.125,8,0.30098,na,na,L,0
237898,1711,0.7921,1.133,0,0,186,1297,1297,41870,9111,missing,15218,24275,49550,230181,0,0,0,4,4,79.36,6822.86,6746.15,71.26,1032,3103,3103,152,4897,missing,missing,543,0.75,1,0,6,7,6,0,missing,missing,0.05,8,0.38558,na,na,L,0
237899,1691,0.1751,7.309,2.176,5.133,25,3267,25,6105,7075,missing,1164,587,148650,609416,0,0,0,1,1,97.92,N/A,N/A,97.92,3498,4745,4745,61,5840,669,3042,230,4.25,1,na,8,2,3,1,88.111,83.31,0.4,3,0.56818,na,0,L,0
237900,1661,0.2321,1.74,0,0,3274,16397,16397,892,116,8638,7177,71168,495500,247750,0,0,0,1,1,20.72,7660,7660,76.6,2388,122,missing,61,7148,2494,missing,314,5.25,1,na,6,1,2,0,missing,missing,0.7,0,0.77451,na,0,L,0
237901,1836,0.1684,0,0,0,1468,8466,7928,71114,23984,missing,23438,37278,49550,missing,0,0,0,2,2,75.54,7685.94,7685.94,59.87,1256,3954,3954,30386,7391,2768,missing,289,23.3333,0,0,3,4,2,0,missing,72.124,0,9,0.48308,0,0,L,0
237902,1756,0.4309,0.6,0,0,111,13847,2290,16757,18806,592,11289,6643,74325,146260,0,0,0,4,4,65.88,5200,4656.91,75.63,2920,6083,6083,61,6813,3741,missing,1056,1.1667,0,0,9,8,5,0,missing,57.484,0.21053,8,0.62383,na,0,L,0
237903,1860,0,0.52,0,0,496,12824,12824,88770,42268,missing,5421,17690,49550,missing,0,0,0,0,0,15.19,2061.2,2061.2,17.58,3230,6813,6813,61,17185,1278,missing,1593,7.1667,1,1,2,7,3,0,missing,missing,0,11,0.56545,0,0,L,0
237904,1909,0.1568,0,0,0,9302,42613,42613,112677,80509,missing,608,57519,247750,860188,0,0,0,0,1,6.14,0,0,1.06,2109,5810,5810,30386,6509,missing,missing,624,16.9167,0,0,4,5,4,0,missing,missing,0,7,0.88236,0,0,L,0
237905,1823,0,0.241,0,0,0,59329,13204,40654,88484,missing,14976,62282,39640,156946,2,2,2,2,2,46.2,10802,N/A,43.8,2801,6753,6753,395,7817,4167,missing,1197,21.4167,0,0,8,10,2,0,missing,missing,0,14,0.41691,0,0,L,0
237906,1761,0.5201,0,0,0,96,4239,4239,5659,5576,missing,4752,5518,69370,missing,0,0,0,1,1,64.1,6268.85,5642,36.15,1070,1095,1095,1551,4167,3224,missing,422,27.75,0,0,3,7,2,0,missing,missing,0.53846,3,0.58832,na,0,L,0
237907,1742,0.6301,0,0,0,149,4181,3244,54862,18716,missing,37828,18933,106037,196276,0,0,0,7,7,83.69,5952.79,5818.27,66.77,1411,4198,3802,1369,4198,missing,4198,928,1.5,0,0,26,14,12,0,111.025,missing,0.06897,35,0.60173,0,0,L,0
237908,1854,0.1901,0,0,0,3853,28154,28154,91479,56208,missing,58124,10161,96127,160049,0,0,0,0,0,61.74,N/A,N/A,69.09,8569,11193,11193,30386,12501,missing,missing,1971,9.1667,0,na,2,7,1,0,missing,missing,0,5,0.42647,na,na,L,0
237909,1771,0.4051,0,0,0,4460,5153,5153,21307,16238,missing,327,3665,44595,missing,0,0,0,0,0,5.46,N/A,N/A,3.2,1456,3133,1490,1947,10707,548,missing,335,4.25,0,na,4,5,2,0,missing,78.834,0.47619,6,0.9009,0,0,L,0
237910,1855,0.1144,0,0,0,9910,19820,19820,121751,67224,missing,11003,43918,99100,333516,0,0,0,0,0,24.67,139,139,16.89,3663,6144,6144,1125,11832,missing,missing,1445,2.0833,0,0,3,8,2,0,missing,missing,0,9,0.92289,0,na,L,0
237911,1721,0.2134,0.849,0,0.849,237,10199,237,496,10436,272,259,missing,68379,133620,0,0,0,0,0,52.2,5220,5220,52.2,91,91,91,61,4015,missing,1247,3,11.0833,0,0,5,0,2,0,116.705,missing,0.85714,2,0.9081,0,na,L,0
237912,1926,N/A,0,0,0,3865,71834,18758,88695,120013,missing,12073,56201,99100,missing,0,0,0,0,0,24.88,N/A,N/A,20.83,4448,11163,11163,30386,11163,missing,missing,1170,7.0833,0,na,4,7,0,0,missing,missing,0,8,0.92371,0,na,L,0
237913,1790,0.0286,0,0,0,4460,31346,13319,29237,82533,535,59,6763,128830,missing,0,0,0,0,0,0.44,0,0,0.23,1395,1612,1612,1156,8851,1399,missing,321,19.9167,0,na,6,3,2,0,missing,63.411,0.2,8,0.47272,0,0,L,0
237914,1895,0.1284,0,0,0,2140,15856,15856,72045,64750,missing,6008,38870,89190,336499,0,0,0,0,0,22.89,1525.31,2101.88,9.75,2374,4319,4319,1460,11771,missing,4167,1561,18.6667,0,0,8,13,9,0,59.277,missing,0,18,0.22054,0,0,L,0
237915,1929,N/A,0,0,0,14370,44989,20656,59757,80015,missing,650,24081,49550,459368,0,0,0,0,0,3.05,N/A,N/A,1.82,3919,9247,9247,30386,12532,missing,missing,902,9.5,0,0,2,6,1,0,missing,missing,0,3,0.9968,0,na,L,0
237916,1703,N/A,3.977,0,0,65,168,65,496,234,1346,430,0,15031,missing,0,0,0,1,1,86.8,8680,N/A,86.8,395,487,487,30,2555,missing,missing,26,0.25,0,0,3,0,4,0,missing,missing,0.75,2,0.84436,na,na,L,0
237917,na,N/A,0,0,0,missing,missing,missing,missing,0,missing,missing,missing,8721,missing,na,na,na,0,0,N/A,N/A,N/A,N/A,missing,missing,missing,304,2008,missing,missing,missing,3.5,0,na,na,na,0,na,missing,missing,2,0,N/A,na,na,L,0
